"분류","자치구","공연/행사명","날짜/시간","장소","기관명","이용대상","이용요금","출연자정보","프로그램소개","기타내용","홈페이지?주소","대표이미지","신청일","시민/기관","시작일","종료일","테마분류","위도(X좌표)","경도(Y좌표)","유무료","문화포털상세URL"
"교육/체험","영등포구","[영등포문화도시센터] YDP크리에이터 문화기획자 양성 과정 [기획자의 땅] 참여자 모집(~8.14)","2024-08-23~2024-11-16","술술센터 4층 술술랩, 영등포구 일대","영등포문화재단","영등포에서 활동 가능한 20명","","","","","https://www.ydpcf.or.kr/postview.do?bid=1&pid=1817","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=7e3e764667b5485595bb382a6bc1d142&thumb=Y","2024-08-09","기관","2024-08-23 00:00:00.0","2024-11-16 00:00:00.0","기타","37.5130103533725","126.894145367557","무료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=148783&menuNo=200011"
"교육/체험","종로구","[종로문화재단] 감각으로 check, 책","2024-08-23~2024-10-24","(1,2차시) 우리소리도서관｜(3차시) 한식진흥원","종로문화재단","종로구내 협력 장애인 유관기관 참여자 우선","","","","","https://www.jfac.or.kr/site/main/program/educ_all_list_view?pgIdx=2248","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=f978730469bd4e959985ada98cbde50a&thumb=Y","2024-07-22","기관","2024-08-23 00:00:00.0","2024-10-24 00:00:00.0","기타","37.5744823869","126.9902329177","무료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=148320&menuNo=200011"
"전시/미술","종로구","[공근혜갤러리] 청색변주  특별전시회","2024-08-23~2024-09-21","공근혜갤러리 전관","기타","누구나","","고명근, 티나이코넨, 마이클케나, 첸로빙, 마슈칭, 젠박, 곽인탄 ","공근혜갤러리는 8월 23일부터 9월 21일까지 한국을 상징하는 컬러인 “청색”을 테마로 “Blue Variations” 전시회를 개최한다.   한국 사진 조각의 선구자로 불리는 고명근, 조각과 회화를 결합시킨 독특한 작업을 하는 젊은 조각가 곽인탄, 레고스케이프 시리즈로 지난 해 포르쉐 특별상을 수상한 재미교포 작가 젠박, 지구 온난화를 주제로 오는 11월, 첫 서울 개인 전을 갖는 핀란드 사진작가 티나이코넨, 중국의 모노크롬 회화를 리드하고 있는 첸로빙과 마슈칭, 그리고 영국을 대표하는 사진작가 마이클 케나, 이렇게 총 7인이 꾸미는 특별전이다. ","이 가운데 곽인탄은 올해 서울시가 뽑은 10인의 서울조각상에 당선되어 공근혜갤러리 전시 기간 중 삼청동 입구에 위치한 열린송현광장에서 대형 야외 조각을 선보일 예정이다.   9월 4일 수요일에는 키아프, 프리즈 행사로 한국을 찾는 전세계 아트 컬렉터들을 위해 특별히 저녁 9시까지 갤러리 운영 시간을 연장 개방한다. 작가와의 만남을 갖는 삼청 나이트 특별 이벤트도 준비했다. ","https://konggallery.com/EXHIBITIONS_CURRENT","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=1e06a6ca3b7a495aac74dfa26a05984f&thumb=Y","2024-08-01","시민","2024-08-23 00:00:00.0","2024-09-21 00:00:00.0","기타","37.5840295953174","126.979674787414","무료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=148589&menuNo=200009"
"교육/체험","은평구","[은평문화재단] 은평 건축 체험 학교 (3~4기)","2024-08-23~2024-09-14","은평문화예술회관 지하 1층 제4 문화강좌실","은평문화재단","각 기수별 20명 (선착순 모집)","","","","","https://www.efac.or.kr//sub03/sub01.php?type=view&uid=4217","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=858ce8a3dae9497c98d3f57c77ebfb09&thumb=Y","2024-08-02","기관","2024-08-23 00:00:00.0","2024-09-14 00:00:00.0","기타","37.6036996869964","126.927901672834","무료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=148621&menuNo=200011"
"전시/미술","마포구","[마포구립서강도서관] [8월/전시] 독자 큐레이션 전시회 - 도서관에 내 서점을 열었습니다","2024-08-23~2024-09-12","마포구립서강도서관 5층 종합자료실","마포구청","누구나","","","","","https://mplib.mapo.go.kr/sglib/MENU1199/PGM3028/eventDetail.do?currentPageNo=1&eventSn=9087","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=a2c97ece9a624c80abf752a910bca69d&thumb=Y","2024-08-28","기관","2024-08-23 00:00:00.0","2024-09-12 00:00:00.0","기타","37.5477396982","126.9320894018","무료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=149247&menuNo=200009"
"전시/미술","강남구","[여덟을 꺼내는, 여는, 세는 시간] 이희조, 임지민 ","2024-08-23~2024-09-09","아르떼케이 1F","기타","누구나","","","","","https://www.arte-k.co.kr/exhbitions/%EC%9D%B4%ED%9D%AC%EC%A1%B0-x-%EC%9E%84%EC%A7%80%EB%AF%BC-%3C%EC%97%AC%EB%8D%9F%EC%9D%84-%EA%BA%BC%EB%82%B4%EB%8A%94%2C-%EC%97%AC%EB%8A%94%2C-%EC%84%B8%EB%8A%94-%EC%8B%9C%EA%B0%84%3E","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=13b8a2b45fa741cfaec10f459967cc58&thumb=Y","2024-08-21","시민","2024-08-23 00:00:00.0","2024-09-09 00:00:00.0","기타","37.5274024182689","127.03562200241","무료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=149043&menuNo=200009"
"전시/미술","중구","[서울문화재단] 2024 신당 프로젝트 전시(SPE) [공예의 움직임-Moving Memory-Ooparts in dream]","2024-08-23~2024-09-08","신당당창작아케이드 SASS갤러리","서울문화재단","전체관람가","","","","","https://www.sfac.or.kr/artspace/artspace/sindang_notice.do?cbIdx=989&bcIdx=135725&type=","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=fcf886763c8f426fb99e4f485855c397&thumb=Y","2024-08-22","기관","2024-08-23 00:00:00.0","2024-09-08 00:00:00.0","기타","37.5673552","127.0195172","무료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=149088&menuNo=200009"
"연극","영등포구","[영등포문화재단] 기획공연 [펜스 너머로 가을바람이 불기 시작해]","2024-08-23~2024-09-08","영등포아트홀","영등포문화재단","10세 이상"," 전석 3만5천원 / 투투특별석 2만원 (2열 2만원)","","","","https://www.ydpcf.or.kr/artexhibit/view.do?id=394","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=5372369cb8454c48bc6bfd341ba2c981&thumb=Y","2024-06-11","기관","2024-08-23 00:00:00.0","2024-09-08 00:00:00.0","기타","37.5262451","126.9001286","유료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=147482&menuNo=200008"
"기타","영등포구","서울달(SEOULDAL)","2024-08-23~2024-09-01","여의도공원(영등포구 여의공원로 68)","서울시청","시민 누구나"," 성인 25,000 / 어린이?청소년?경로 20,000","","","","https://www.instagram.com/seouldal_official/","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=3c7de3c29fec46388d3882ec1be0d953&thumb=Y","2024-08-26","기관","2024-08-23 00:00:00.0","2024-09-01 00:00:00.0","기타","37.5268088229325","126.922284053463","유료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=149167&menuNo=200013"
"연극","종로구","[종로문화재단] 시네마음악극 [빨간풍선]","2024-08-23~2024-09-01","종로 아이들극장","종로문화재단","36개월 이상","20,000원","","","","https://www.jfac.or.kr/site/main/program/perf_all_list_view?pgIdx=2260","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=512ae89761cb47a480f96e5fc7094e85&thumb=Y","2024-08-29","기관","2024-08-23 00:00:00.0","2024-09-01 00:00:00.0","기타","37.5904605532487","126.998798555145","유료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=149252&menuNo=200008"
"교육/체험","종로구","[공평도시유적전시관] 기획전시 [보신각, 시간의 울림] 전시 연계 교육","2024-08-23~2024-08-30","공평도시유적전시관 학습실","서울역사박물관","성인","","","","","https://museum.seoul.go.kr/www/board/NR_boardView.do?q_applyState=- 전 체 -&actionMethod=&sortName=&searchVal=&actionUri=&bbsCd=1005&endDt=&categoryVal=&searchKey=&sso=ok&regPwd=N&pageType=&sortOrder=&startDt=&rssYn=&currentPage=&seq=20240727112730501&ctgCd=&showSummaryYn=N","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=3be2425f2003424c95063931a9689db0&thumb=Y","2024-08-01","기관","2024-08-23 00:00:00.0","2024-08-30 00:00:00.0","기타","37.5716808092144","126.983530268891","무료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=148587&menuNo=200011"
"축제-문화/예술","용산구","2024 서울거리공연 구석구석 라이브 [서울 버스커 페스티벌]","2024-08-23~2024-08-25","노들섬","서울시청","시민 누구나","","","","","https://seoulbusking.com/2024/html/","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=b18cd11fdc0e4a5aa9590ebc83e2f633&thumb=Y","2024-07-16","기관","2024-08-23 00:00:00.0","2024-08-25 00:00:00.0","기타","37.5176638307111","126.958036465507","무료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=148174&menuNo=200010"
"전시/미술","성북구","색의 만남 [A Meeting Of Colors]","2024-08-23~2024-08-25","아텔 내부","기타","누구나","","","","","https://artel-official-site.webflow.io/exhibitions/a-meeting-of-colors","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=21753fb456034b78be6718427f61ee8a&thumb=Y","2024-08-17","시민","2024-08-23 00:00:00.0","2024-08-25 00:00:00.0","기타","37.5926264060614","127.020899246809","무료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=148971&menuNo=200009"
"콘서트","서대문구","백광흠 1ST CONCERT","2024-08-23~2024-08-25","갤러리 아미디 신촌 2층","기타","청소년, 성인","15,000원","백광흠 - 호원대학교 실용음악학부 보컬 전공 졸업,전) 22’도봉구청 거리예술단 인디존 감독,22’ 도봉구청 거리예술단 인디존 감독,강원 동계 청소년 올림픽 청춘마이크 아티스트","미술 전시와, 싱어송라이터 백광흠의 전곡을 만나볼수있는 갤러리에서 열리는 작은 콘서트","","https://www.seoulfringefestival.net:5632/load.asp?subPage=270.View&search_idx=5012","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=5ef81d57c4d844fcb01ab78d78da0eae&thumb=Y","2024-08-13","시민","2024-08-23 00:00:00.0","2024-08-25 00:00:00.0","기타","37.5586573877793","126.94249132259","유료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=148890&menuNo=200008"
"무용","종로구","[세종문화회관] 서울시발레단 창단 공연 「한여름 밤의 꿈」","2024-08-23~2024-08-25","세종대극장","세종문화회관","13세 이상 관람 가능 (2011년생)","홈페이지 참조","","","","https://www.sejongpac.or.kr/portal/performance/performance/performTicket.do?performIdx=35375&menuNo=200004","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=deeb4e04d4cd466188d15af5413cf3b5&thumb=Y","2024-07-10","기관","2024-08-23 00:00:00.0","2024-08-25 00:00:00.0","기타","37.5726241","126.9760053","유료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=148106&menuNo=200008"
"뮤지컬/오페라","구로구","[구로문화재단] 연극 [맨 끝줄 소년]","2024-08-23~2024-08-24","구로아트밸리 예술극장","구로문화재단","중학생 이상 관람","전석 10,000원","","","","https://www.guroartsvalley.or.kr/user/performance/performanceView.do?performanceSeq=3761&page=1","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=40c3fa85ba0a4052a71676afeec9540f&thumb=Y","2024-07-18","기관","2024-08-23 00:00:00.0","2024-08-24 00:00:00.0","기타","37.4965584716148","126.888963884966","유료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=148207&menuNo=200008"
"콘서트","종로구","[세종문화회관] 이스트허그X64ksana [군문열림] _싱크넥스트24","2024-08-23~2024-08-24","세종S씨어터","세종문화회관","2017년생부터 관람 가능","스탠딩석 35,000  / 지정석 25,000","","","","https://www.sejongpac.or.kr/","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=8015a4ce6ec546e99d3cff0d7732280c&thumb=Y","2024-06-17","기관","2024-08-23 00:00:00.0","2024-08-24 00:00:00.0","기타","37.5726241","126.9760053","유료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=147589&menuNo=200008"
"콘서트","중랑구","[중랑문화재단] Disney&Cinema OST FESTA","2024-08-23~2024-08-23","중랑구청 대강당","중랑문화재단","만 5세 이상 누구나","","","","","https://www.jnfac.or.kr/app/show/view/6160","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=59e317e4ac8145e58b104f7cd1bdee26&thumb=Y","2024-07-22","기관","2024-08-23 00:00:00.0","2024-08-23 00:00:00.0","기타","37.6065635856848","127.09272484193","무료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=148270&menuNo=200008"
"클래식","송파구","[서울시립교향악단] 2024 서울시향 뮤지엄 콘서트 :  송파책박물관","2024-08-23~2024-08-23","송파책박물관 어울림","서울시립교향악단","초등학생 이상 관람가","무료","","","","https://www.seoulphil.or.kr/perf/view?perfNo=6213&calendarDate=2024/08/23&langCd=ko&menuFlag=MFLG0001","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=e9be471f05534ad59e4e9188dc3d8a28&thumb=Y","2024-07-15","기관","2024-08-23 00:00:00.0","2024-08-23 00:00:00.0","기타","37.4988841772964","127.104383431798","무료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=148158&menuNo=200008"
"교육/체험","마포구","[서울생활문화센터 서교] 서울청년문화기획네트워크 '2024 서교 청년 다 잇다'","2024-08-23~2024-08-23","서울생활문화센터 서교","서울생활문화센터-서교","누구나","","","","","https://seogyocenter.or.kr/programall/?idx=446","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=e84f434059d0461498d1a86ff0c7ec0b&thumb=Y","2024-08-05","기관","2024-08-23 00:00:00.0","2024-08-23 00:00:00.0","기타","37.5508138163956","126.916493990351","무료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=148647&menuNo=200011"
"국악","은평구","[서울돈화문국악당] 2024 실내악축제 [여성국악실내악단 다스름]","2024-08-23~2024-08-23","서울돈화문국악당","서울돈화문국악당","전체관람가","전석 20,000원","","","","https://sdtt.or.kr/user/program/2024/8/1553","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=cb09ee5f9d9f4598826d6641369e0212&thumb=Y","2024-07-09","기관","2024-08-23 00:00:00.0","2024-08-23 00:00:00.0","기타","37.5772502822","126.9907306641","유료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=148076&menuNo=200008"
"콘서트","강동구","[강동문화재단] Dear Next Generation, Catch The Young","2024-08-23~2024-08-23","대극장 한강 (Theater Hangang)","강동문화재단","14세 이상","R석 66,000원 / S석 44,000원","","","","https://www.gdfac.or.kr/product/ko/performance/258090","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=c8ebdf385d6846c4a4a2fab156c600c7&thumb=Y","2024-07-19","기관","2024-08-23 00:00:00.0","2024-08-23 00:00:00.0","기타","37.5512204558342","127.157342546961","유료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=148238&menuNo=200008"
"클래식","용산구","김가빈 바이올린 독주회 [바이올린과 컴퓨터]","2024-08-23~2024-08-23","일신홀","기타","누구나","","","","","http://ilshinhall.com/gnuboard5/bbs/board.php?bo_table=sub201&wr_id=1911","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=7c4038ee30fe400f8f13aecda892c18b&thumb=Y","2024-07-28","시민","2024-08-23 00:00:00.0","2024-08-23 00:00:00.0","","37.537167036107","127.005516646173","무료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=148482&menuNo=200008"
"교육/체험","중구","[서울역사편찬원] 이현시장에서 DDP까지, 동대문 공간의 도시적 변화","2024-08-23~2024-08-23","동대문디자인플라자(DDP) 디자인랩 3층 디자인홀","서울역사편찬원","홈페이지 참조","","","","","https://history.seoul.go.kr/bbsctt/view.do?bbscttSn=2407290001&sc_cate=0001&key=2210200032&sc_custom1=&pageIndex=1&orderBy=bbscttOrdr+desc","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=5459a26fcf9947a4b7ffa55f4449e7c2&thumb=Y","2024-08-09","기관","2024-08-23 00:00:00.0","2024-08-23 00:00:00.0","기타","37.5668131264","127.0096257245","무료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=148801&menuNo=200011"
